,season,round,constructor,constructor_points,constructor_wins,constructor_standings_pos
4984,2014,9,marussia,2.0,0.0,9.0
4985,2014,9,sauber,0.0,0.0,10.0
4986,2014,9,caterham,0.0,0.0,11.0
4987,2014,10,mercedes,326.0,8.0,1.0
4988,2014,10,red_bull,168.0,1.0,2.0
4989,2014,10,williams,103.0,0.0,4.0
4990,2014,10,ferrari,106.0,0.0,3.0
4991,2014,10,force_india,91.0,0.0,5.0
4992,2014,10,mclaren,90.0,0.0,6.0
4993,2014,10,toro_rosso,15.0,0.0,7.0
4994,2014,10,lotus_f1,8.0,0.0,8.0
4995,2014,10,marussia,2.0,0.0,9.0
4996,2014,10,sauber,0.0,0.0,10.0
4997,2014,10,caterham,0.0,0.0,11.0
4998,2014,11,mercedes,366.0,9.0,1.0
4999,2014,11,red_bull,188.0,1.0,2.0
5000,2014,11,ferrari,116.0,0.0,4.0
5001,2014,11,williams,121.0,0.0,3.0
5002,2014,11,force_india,98.0,0.0,5.0
5003,2014,11,mclaren,96.0,0.0,6.0
5004,2014,11,toro_rosso,15.0,0.0,7.0
5005,2014,11,lotus_f1,8.0,0.0,8.0
5006,2014,11,marussia,2.0,0.0,9.0
5007,2014,11,sauber,0.0,0.0,10.0
5008,2014,11,caterham,0.0,0.0,11.0
5009,2014,12,mercedes,393.0,9.0,1.0
5010,2014,12,red_bull,219.0,2.0,2.0
5011,2014,12,ferrari,142.0,0.0,3.0
5012,2014,12,williams,135.0,0.0,4.0
5013,2014,12,mclaren,97.0,0.0,6.0
5014,2014,12,force_india,98.0,0.0,5.0
5015,2014,12,toro_rosso,17.0,0.0,7.0
5016,2014,12,lotus_f1,8.0,0.0,8.0
5017,2014,12,marussia,2.0,0.0,9.0
5018,2014,12,sauber,0.0,0.0,10.0
5019,2014,12,caterham,0.0,0.0,11.0
5020,2014,13,mercedes,411.0,9.0,1.0
5021,2014,13,red_bull,254.0,3.0,2.0
5022,2014,13,williams,150.0,0.0,4.0
5023,2014,13,ferrari,160.0,0.0,3.0
5024,2014,13,mclaren,105.0,0.0,5.0
5025,2014,13,force_india,103.0,0.0,6.0
5026,2014,13,toro_rosso,19.0,0.0,7.0
5027,2014,13,lotus_f1,8.0,0.0,8.0
5028,2014,13,marussia,2.0,0.0,9.0
5029,2014,13,sauber,0.0,0.0,10.0
5030,2014,13,caterham,0.0,0.0,11.0
5031,2014,14,mercedes,454.0,10.0,1.0
5032,2014,14,red_bull,272.0,3.0,2.0
5033,2014,14,williams,177.0,0.0,3.0
5034,2014,14,ferrari,162.0,0.0,4.0
5035,2014,14,force_india,109.0,0.0,6.0
5036,2014,14,mclaren,110.0,0.0,5.0
5037,2014,14,toro_rosso,19.0,0.0,7.0
5038,2014,14,lotus_f1,8.0,0.0,8.0
5039,2014,14,marussia,2.0,0.0,9.0
5040,2014,14,sauber,0.0,0.0,10.0
5041,2014,14,caterham,0.0,0.0,11.0
5042,2014,15,mercedes,479.0,11.0,1.0
5043,2014,15,red_bull,305.0,3.0,2.0
5044,2014,15,williams,187.0,0.0,3.0
5045,2014,15,ferrari,178.0,0.0,4.0
5046,2014,15,force_india,117.0,0.0,5.0
5047,2014,15,mclaren,111.0,0.0,6.0
5048,2014,15,toro_rosso,27.0,0.0,7.0
5049,2014,15,lotus_f1,8.0,0.0,8.0
5050,2014,15,marussia,2.0,0.0,9.0
5051,2014,15,sauber,0.0,0.0,10.0
5052,2014,15,caterham,0.0,0.0,11.0
5053,2014,16,mercedes,522.0,12.0,1.0
5054,2014,16,red_bull,332.0,3.0,2.0
5055,2014,16,williams,201.0,0.0,3.0
5056,2014,16,ferrari,178.0,0.0,4.0
5057,2014,16,mclaren,121.0,0.0,6.0
5058,2014,16,force_india,122.0,0.0,5.0
5059,2014,16,toro_rosso,29.0,0.0,7.0
5060,2014,16,lotus_f1,8.0,0.0,8.0
5061,2014,16,marussia,2.0,0.0,9.0
5062,2014,16,sauber,0.0,0.0,10.0
5063,2014,16,caterham,0.0,0.0,11.0
5064,2014,17,mercedes,565.0,13.0,1.0
5065,2014,17,red_bull,342.0,3.0,2.0
5066,2014,17,williams,216.0,0.0,3.0
5067,2014,17,ferrari,188.0,0.0,4.0
5068,2014,17,mclaren,143.0,0.0,5.0
5069,2014,17,force_india,123.0,0.0,6.0
5070,2014,17,toro_rosso,29.0,0.0,7.0
5071,2014,17,lotus_f1,8.0,0.0,8.0
5072,2014,17,marussia,2.0,0.0,9.0
5073,2014,17,sauber,0.0,0.0,10.0
5074,2014,17,caterham,0.0,0.0,11.0
5075,2014,18,mercedes,608.0,14.0,1.0
5076,2014,18,red_bull,363.0,3.0,2.0
5077,2014,18,williams,238.0,0.0,3.0
5078,2014,18,ferrari,196.0,0.0,4.0
5079,2014,18,mclaren,147.0,0.0,5.0
5080,2014,18,force_india,123.0,0.0,6.0
5081,2014,18,toro_rosso,30.0,0.0,7.0
5082,2014,18,lotus_f1,10.0,0.0,8.0
5083,2014,18,marussia,2.0,0.0,9.0
5084,2014,18,sauber,0.0,0.0,10.0
5085,2014,18,caterham,0.0,0.0,11.0
5086,2014,19,mercedes,651.0,15.0,1.0
5087,2014,19,red_bull,373.0,3.0,2.0
5088,2014,19,williams,254.0,0.0,3.0
5089,2014,19,ferrari,210.0,0.0,4.0
5090,2014,19,mclaren,161.0,0.0,5.0
5091,2014,19,force_india,127.0,0.0,6.0
5092,2014,19,toro_rosso,30.0,0.0,7.0
5093,2014,19,lotus_f1,10.0,0.0,8.0
5094,2014,19,marussia,2.0,0.0,9.0
5095,2014,19,sauber,0.0,0.0,10.0
5096,2014,19,caterham,0.0,0.0,11.0
5097,2015,1,mercedes,0.0,0.0,0.0
5098,2015,1,ferrari,0.0,0.0,0.0
5099,2015,1,sauber,0.0,0.0,0.0
5100,2015,1,williams,0.0,0.0,0.0
5101,2015,1,red_bull,0.0,0.0,0.0
5102,2015,1,force_india,0.0,0.0,0.0
5103,2015,1,toro_rosso,0.0,0.0,0.0
5104,2015,1,mclaren,0.0,0.0,0.0
5105,2015,1,lotus_f1,0.0,0.0,0.0
5106,2015,2,mercedes,43.0,1.0,1.0
5107,2015,2,ferrari,15.0,0.0,2.0
5108,2015,2,williams,12.0,0.0,4.0
5109,2015,2,sauber,14.0,0.0,3.0
5110,2015,2,toro_rosso,2.0,0.0,7.0
5111,2015,2,red_bull,8.0,0.0,5.0
5112,2015,2,force_india,7.0,0.0,6.0
5113,2015,2,lotus_f1,0.0,0.0,9.0
5114,2015,2,mclaren,0.0,0.0,8.0
5115,2015,2,manor,0.0,0.0,0.0
5116,2015,3,mercedes,76.0,1.0,1.0
5117,2015,3,ferrari,52.0,1.0,2.0
5118,2015,3,williams,30.0,0.0,3.0
5119,2015,3,sauber,14.0,0.0,4.0
5120,2015,3,red_bull,11.0,0.0,6.0
5121,2015,3,toro_rosso,12.0,0.0,5.0
5122,2015,3,force_india,7.0,0.0,7.0
5123,2015,3,lotus_f1,0.0,0.0,8.0
5124,2015,3,mclaren,0.0,0.0,9.0
5125,2015,3,manor,0.0,0.0,10.0
5126,2015,4,mercedes,119.0,2.0,1.0
5127,2015,4,ferrari,79.0,1.0,2.0
5128,2015,4,williams,48.0,0.0,3.0
5129,2015,4,red_bull,13.0,0.0,5.0
5130,2015,4,sauber,19.0,0.0,4.0
5131,2015,4,lotus_f1,6.0,0.0,8.0
5132,2015,4,toro_rosso,12.0,0.0,6.0
5133,2015,4,force_india,7.0,0.0,7.0
5134,2015,4,mclaren,0.0,0.0,9.0
5135,2015,4,manor,0.0,0.0,10.0
5136,2015,5,mercedes,159.0,3.0,1.0
5137,2015,5,ferrari,107.0,1.0,2.0
5138,2015,5,williams,61.0,0.0,3.0
5139,2015,5,red_bull,23.0,0.0,4.0
5140,2015,5,sauber,19.0,0.0,5.0
5141,2015,5,lotus_f1,12.0,0.0,6.0
5142,2015,5,toro_rosso,12.0,0.0,7.0
5143,2015,5,force_india,11.0,0.0,8.0
5144,2015,5,mclaren,0.0,0.0,9.0
5145,2015,5,manor,0.0,0.0,10.0
5146,2015,6,mercedes,202.0,4.0,1.0
5147,2015,6,ferrari,132.0,1.0,2.0
5148,2015,6,williams,81.0,0.0,3.0
5149,2015,6,red_bull,30.0,0.0,4.0
5150,2015,6,sauber,19.0,0.0,5.0
5151,2015,6,force_india,11.0,0.0,8.0
5152,2015,6,lotus_f1,16.0,0.0,6.0
5153,2015,6,toro_rosso,14.0,0.0,7.0
5154,2015,6,mclaren,0.0,0.0,9.0
5155,2015,6,manor,0.0,0.0,10.0
5156,2015,7,mercedes,242.0,5.0,1.0
5157,2015,7,ferrari,158.0,1.0,2.0
5158,2015,7,williams,81.0,0.0,3.0
5159,2015,7,red_bull,52.0,0.0,4.0
5160,2015,7,lotus_f1,16.0,0.0,7.0
5161,2015,7,sauber,21.0,0.0,5.0
5162,2015,7,force_india,17.0,0.0,6.0
5163,2015,7,toro_rosso,15.0,0.0,8.0
5164,2015,7,mclaren,4.0,0.0,9.0
5165,2015,7,manor,0.0,0.0,10.0
5166,2015,8,mercedes,285.0,6.0,1.0
5167,2015,8,ferrari,180.0,1.0,2.0
5168,2015,8,williams,104.0,0.0,3.0
5169,2015,8,red_bull,54.0,0.0,4.0
5170,2015,8,force_india,21.0,0.0,7.0
5171,2015,8,lotus_f1,23.0,0.0,5.0
5172,2015,8,sauber,21.0,0.0,6.0
5173,2015,8,toro_rosso,15.0,0.0,8.0
5174,2015,8,mclaren,4.0,0.0,9.0
5175,2015,8,manor,0.0,0.0,10.0
5176,2015,9,mercedes,328.0,7.0,1.0
5177,2015,9,ferrari,192.0,1.0,2.0
5178,2015,9,williams,129.0,0.0,3.0
5179,2015,9,red_bull,55.0,0.0,4.0
5180,2015,9,force_india,31.0,0.0,5.0
5181,2015,9,lotus_f1,29.0,0.0,6.0
5182,2015,9,sauber,21.0,0.0,7.0
5183,2015,9,toro_rosso,19.0,0.0,8.0
5184,2015,9,mclaren,4.0,0.0,9.0
5185,2015,9,manor,0.0,0.0,10.0
5186,2015,10,mercedes,371.0,8.0,1.0
5187,2015,10,ferrari,211.0,1.0,2.0
5188,2015,10,williams,151.0,0.0,3.0
5189,2015,10,red_bull,63.0,0.0,4.0
5190,2015,10,force_india,39.0,0.0,5.0
5191,2015,10,lotus_f1,29.0,0.0,6.0
5192,2015,10,toro_rosso,19.0,0.0,8.0
5193,2015,10,sauber,21.0,0.0,7.0
5194,2015,10,mclaren,5.0,0.0,9.0
5195,2015,10,manor,0.0,0.0,10.0
5196,2015,11,mercedes,383.0,8.0,1.0
5197,2015,11,ferrari,236.0,2.0,2.0
5198,2015,11,williams,151.0,0.0,3.0
5199,2015,11,red_bull,96.0,0.0,4.0
5200,2015,11,lotus_f1,35.0,0.0,6.0
5201,2015,11,force_india,39.0,0.0,5.0
5202,2015,11,toro_rosso,31.0,0.0,7.0
5203,2015,11,sauber,22.0,0.0,8.0
5204,2015,11,mclaren,17.0,0.0,9.0
5205,2015,11,manor,0.0,0.0,10.0
5206,2015,12,mercedes,426.0,9.0,1.0
5207,2015,12,ferrari,242.0,2.0,2.0
5208,2015,12,williams,161.0,0.0,3.0
5209,2015,12,red_bull,108.0,0.0,4.0
5210,2015,12,force_india,49.0,0.0,6.0
5211,2015,12,lotus_f1,50.0,0.0,5.0
5212,2015,12,toro_rosso,35.0,0.0,7.0
5213,2015,12,sauber,23.0,0.0,8.0
5214,2015,12,mclaren,17.0,0.0,9.0
5215,2015,12,manor,0.0,0.0,10.0
5216,2015,13,mercedes,451.0,10.0,1.0
5217,2015,13,ferrari,270.0,2.0,2.0
5218,2015,13,williams,188.0,0.0,3.0
5219,2015,13,red_bull,113.0,0.0,4.0
5220,2015,13,force_india,63.0,0.0,5.0
5221,2015,13,lotus_f1,50.0,0.0,6.0
5222,2015,13,toro_rosso,35.0,0.0,7.0
5223,2015,13,sauber,25.0,0.0,8.0
5224,2015,13,mclaren,17.0,0.0,9.0
5225,2015,13,manor,0.0,0.0,10.0
5226,2015,14,mercedes,463.0,10.0,1.0
5227,2015,14,ferrari,310.0,3.0,2.0
5228,2015,14,williams,198.0,0.0,3.0
5229,2015,14,red_bull,139.0,0.0,4.0
5230,2015,14,force_india,69.0,0.0,5.0
5231,2015,14,lotus_f1,50.0,0.0,6.0
5232,2015,14,toro_rosso,41.0,0.0,7.0
5233,2015,14,sauber,26.0,0.0,8.0
5234,2015,14,mclaren,17.0,0.0,9.0
5235,2015,14,manor,0.0,0.0,10.0
5236,2015,15,mercedes,506.0,11.0,1.0
5237,2015,15,ferrari,337.0,3.0,2.0
5238,2015,15,williams,208.0,0.0,3.0
5239,2015,15,red_bull,139.0,0.0,4.0
5240,2015,15,force_india,77.0,0.0,5.0
5241,2015,15,lotus_f1,60.0,0.0,6.0
5242,2015,15,toro_rosso,44.0,0.0,7.0
5243,2015,15,sauber,26.0,0.0,8.0
5244,2015,15,mclaren,17.0,0.0,9.0
5245,2015,15,manor,0.0,0.0,10.0
5246,2015,16,mercedes,531.0,12.0,1.0
5247,2015,16,ferrari,359.0,3.0,2.0
5248,2015,16,williams,220.0,0.0,3.0
5249,2015,16,red_bull,149.0,0.0,4.0
5250,2015,16,force_india,92.0,0.0,5.0
5251,2015,16,lotus_f1,66.0,0.0,6.0
5252,2015,16,toro_rosso,45.0,0.0,7.0
5253,2015,16,sauber,34.0,0.0,8.0
5254,2015,16,mclaren,19.0,0.0,9.0
5255,2015,16,manor,0.0,0.0,10.0
5256,2015,17,mercedes,574.0,13.0,1.0
5257,2015,17,ferrari,374.0,3.0,2.0
5258,2015,17,williams,220.0,0.0,3.0
5259,2015,17,red_bull,150.0,0.0,4.0
5260,2015,17,force_india,102.0,0.0,5.0
5261,2015,17,lotus_f1,70.0,0.0,6.0
5262,2015,17,toro_rosso,63.0,0.0,7.0
5263,2015,17,sauber,36.0,0.0,8.0
5264,2015,17,mclaren,27.0,0.0,9.0
5265,2015,17,manor,0.0,0.0,10.0
5266,2015,18,mercedes,617.0,14.0,1.0
5267,2015,18,ferrari,374.0,3.0,2.0
5268,2015,18,williams,243.0,0.0,3.0
5269,2015,18,red_bull,172.0,0.0,4.0
5270,2015,18,force_india,112.0,0.0,5.0
5271,2015,18,lotus_f1,71.0,0.0,6.0
5272,2015,18,toro_rosso,65.0,0.0,7.0
5273,2015,18,sauber,36.0,0.0,8.0
5274,2015,18,mclaren,27.0,0.0,9.0
5275,2015,18,manor,0.0,0.0,10.0
5276,2015,19,mercedes,660.0,15.0,1.0
5277,2015,19,ferrari,401.0,3.0,2.0
5278,2015,19,williams,253.0,0.0,3.0
5279,2015,19,red_bull,178.0,0.0,4.0
5280,2015,19,force_india,120.0,0.0,5.0
5281,2015,19,lotus_f1,76.0,0.0,6.0
5282,2015,19,toro_rosso,67.0,0.0,7.0
5283,2015,19,sauber,36.0,0.0,8.0
5284,2015,19,mclaren,27.0,0.0,9.0
5285,2015,19,manor,0.0,0.0,10.0
5286,2016,1,mercedes,0.0,0.0,0.0
5287,2016,1,ferrari,0.0,0.0,0.0
5288,2016,1,williams,0.0,0.0,0.0
5289,2016,1,red_bull,0.0,0.0,0.0
5290,2016,1,haas,0.0,0.0,0.0
5291,2016,1,force_india,0.0,0.0,0.0
5292,2016,1,toro_rosso,0.0,0.0,0.0
5293,2016,1,renault,0.0,0.0,0.0
5294,2016,1,mclaren,0.0,0.0,0.0
5295,2016,1,sauber,0.0,0.0,0.0
5296,2016,1,manor,0.0,0.0,0.0
5297,2016,2,mercedes,43.0,1.0,1.0
5298,2016,2,ferrari,15.0,0.0,2.0
5299,2016,2,red_bull,12.0,0.0,4.0
5300,2016,2,williams,14.0,0.0,3.0
5301,2016,2,haas,8.0,0.0,5.0
5302,2016,2,toro_rosso,3.0,0.0,7.0
5303,2016,2,force_india,6.0,0.0,6.0
5304,2016,2,mclaren,0.0,0.0,9.0
5305,2016,2,renault,0.0,0.0,8.0
5306,2016,2,sauber,0.0,0.0,10.0
5307,2016,2,manor,0.0,0.0,11.0
5308,2016,3,mercedes,83.0,2.0,1.0
5309,2016,3,ferrari,33.0,0.0,2.0
5310,2016,3,red_bull,30.0,0.0,3.0
5311,2016,3,williams,20.0,0.0,4.0
5312,2016,3,haas,18.0,0.0,5.0
5313,2016,3,toro_rosso,11.0,0.0,6.0
5314,2016,3,force_india,6.0,0.0,7.0
5315,2016,3,mclaren,1.0,0.0,8.0
5316,2016,3,renault,0.0,0.0,9.0
5317,2016,3,sauber,0.0,0.0,10.0
5318,2016,3,manor,0.0,0.0,11.0
5319,2016,4,mercedes,114.0,3.0,1.0
5320,2016,4,ferrari,61.0,0.0,2.0
5321,2016,4,red_bull,57.0,0.0,3.0
5322,2016,4,williams,29.0,0.0,4.0
5323,2016,4,haas,18.0,0.0,5.0
5324,2016,4,toro_rosso,17.0,0.0,6.0
5325,2016,4,mclaren,1.0,0.0,8.0
5326,2016,4,force_india,6.0,0.0,7.0
5327,2016,4,renault,0.0,0.0,9.0
5328,2016,4,sauber,0.0,0.0,10.0
5329,2016,4,manor,0.0,0.0,11.0
5330,2016,5,mercedes,157.0,4.0,1.0
5331,2016,5,ferrari,76.0,0.0,2.0
5332,2016,5,red_bull,57.0,0.0,3.0
5333,2016,5,williams,51.0,0.0,4.0
5334,2016,5,toro_rosso,17.0,0.0,6.0
5335,2016,5,haas,22.0,0.0,5.0
5336,2016,5,force_india,8.0,0.0,8.0
5337,2016,5,mclaren,10.0,0.0,7.0
5338,2016,5,renault,6.0,0.0,9.0
5339,2016,5,sauber,0.0,0.0,10.0
5340,2016,5,manor,0.0,0.0,11.0
5341,2016,6,mercedes,157.0,4.0,1.0
5342,2016,6,ferrari,109.0,0.0,2.0
5343,2016,6,red_bull,94.0,1.0,3.0
5344,2016,6,williams,65.0,0.0,4.0
5345,2016,6,force_india,14.0,0.0,7.0
5346,2016,6,toro_rosso,26.0,0.0,5.0
5347,2016,6,mclaren,12.0,0.0,8.0
5348,2016,6,haas,22.0,0.0,6.0
5349,2016,6,renault,6.0,0.0,9.0
5350,2016,6,sauber,0.0,0.0,10.0
5351,2016,6,manor,0.0,0.0,11.0
5352,2016,7,mercedes,188.0,5.0,1.0
5353,2016,7,ferrari,121.0,0.0,2.0
5354,2016,7,red_bull,112.0,1.0,3.0
5355,2016,7,williams,66.0,0.0,4.0
5356,2016,7,force_india,37.0,0.0,5.0
5357,2016,7,toro_rosso,30.0,0.0,6.0
5358,2016,7,mclaren,24.0,0.0,7.0
5359,2016,7,haas,22.0,0.0,8.0
5360,2016,7,renault,6.0,0.0,9.0
5361,2016,7,sauber,0.0,0.0,10.0
5362,2016,7,manor,0.0,0.0,11.0
5363,2016,8,mercedes,223.0,6.0,1.0
5364,2016,8,ferrari,147.0,0.0,2.0
5365,2016,8,red_bull,130.0,1.0,3.0
5366,2016,8,williams,81.0,0.0,4.0
5367,2016,8,force_india,42.0,0.0,5.0
5368,2016,8,toro_rosso,32.0,0.0,6.0
5369,2016,8,mclaren,24.0,0.0,7.0
5370,2016,8,haas,22.0,0.0,8.0
5371,2016,8,renault,6.0,0.0,9.0
5372,2016,8,sauber,0.0,0.0,10.0
5373,2016,8,manor,0.0,0.0,11.0
5374,2016,9,mercedes,258.0,7.0,1.0
5375,2016,9,ferrari,177.0,0.0,2.0
5376,2016,9,red_bull,140.0,1.0,3.0
5377,2016,9,williams,90.0,0.0,4.0
5378,2016,9,force_india,59.0,0.0,5.0
5379,2016,9,toro_rosso,32.0,0.0,6.0
5380,2016,9,mclaren,24.0,0.0,7.0
5381,2016,9,haas,22.0,0.0,8.0
5382,2016,9,renault,6.0,0.0,9.0
5383,2016,9,manor,0.0,0.0,11.0
5384,2016,9,sauber,0.0,0.0,10.0
5385,2016,10,mercedes,295.0,8.0,1.0
5386,2016,10,ferrari,192.0,0.0,2.0
5387,2016,10,red_bull,168.0,1.0,3.0
5388,2016,10,williams,92.0,0.0,4.0
5389,2016,10,force_india,59.0,0.0,5.0
5390,2016,10,toro_rosso,36.0,0.0,6.0
5391,2016,10,mclaren,32.0,0.0,7.0
5392,2016,10,haas,28.0,0.0,8.0
5393,2016,10,renault,6.0,0.0,9.0
5394,2016,10,manor,1.0,0.0,10.0
5395,2016,10,sauber,0.0,0.0,11.0
5396,2016,11,mercedes,335.0,9.0,1.0
5397,2016,11,ferrari,204.0,0.0,2.0
5398,2016,11,red_bull,198.0,1.0,3.0
5399,2016,11,williams,92.0,0.0,4.0
5400,2016,11,force_india,73.0,0.0,5.0
5401,2016,11,toro_rosso,41.0,0.0,6.0
5402,2016,11,mclaren,32.0,0.0,7.0
5403,2016,11,haas,28.0,0.0,8.0
5404,2016,11,renault,6.0,0.0,9.0
5405,2016,11,manor,1.0,0.0,10.0
5406,2016,11,sauber,0.0,0.0,11.0
5407,2016,12,mercedes,378.0,10.0,1.0
5408,2016,12,red_bull,223.0,1.0,3.0
5409,2016,12,ferrari,224.0,0.0,2.0
5410,2016,12,williams,94.0,0.0,4.0
5411,2016,12,force_india,74.0,0.0,5.0
5412,2016,12,toro_rosso,45.0,0.0,6.0
5413,2016,12,mclaren,38.0,0.0,7.0
5414,2016,12,haas,28.0,0.0,8.0
5415,2016,12,renault,6.0,0.0,9.0
5416,2016,12,manor,1.0,0.0,10.0
5417,2016,12,sauber,0.0,0.0,11.0
5418,2016,13,mercedes,415.0,11.0,1.0
5419,2016,13,red_bull,256.0,1.0,2.0
5420,2016,13,ferrari,242.0,0.0,3.0
5421,2016,13,force_india,81.0,0.0,5.0
5422,2016,13,williams,96.0,0.0,4.0
5423,2016,13,mclaren,42.0,0.0,7.0
5424,2016,13,toro_rosso,45.0,0.0,6.0
5425,2016,13,haas,28.0,0.0,8.0
5426,2016,13,renault,6.0,0.0,9.0
5427,2016,13,manor,1.0,0.0,10.0
5428,2016,13,sauber,0.0,0.0,11.0
5429,2016,14,mercedes,455.0,12.0,1.0
5430,2016,14,red_bull,274.0,1.0,2.0
5431,2016,14,ferrari,252.0,0.0,3.0
5432,2016,14,williams,101.0,0.0,5.0
5433,2016,14,force_india,103.0,0.0,4.0
5434,2016,14,mclaren,48.0,0.0,6.0
5435,2016,14,toro_rosso,45.0,0.0,7.0
5436,2016,14,haas,28.0,0.0,8.0
5437,2016,14,renault,6.0,0.0,9.0
5438,2016,14,manor,1.0,0.0,10.0
5439,2016,14,sauber,0.0,0.0,11.0
5440,2016,15,mercedes,498.0,13.0,1.0
5441,2016,15,red_bull,290.0,1.0,2.0
5442,2016,15,ferrari,279.0,0.0,3.0
5443,2016,15,force_india,108.0,0.0,5.0
5444,2016,15,williams,111.0,0.0,4.0
5445,2016,15,mclaren,48.0,0.0,6.0
5446,2016,15,toro_rosso,45.0,0.0,7.0
5447,2016,15,haas,28.0,0.0,8.0
5448,2016,15,renault,6.0,0.0,9.0
5449,2016,15,manor,1.0,0.0,10.0
5450,2016,15,sauber,0.0,0.0,11.0
5451,2016,16,mercedes,538.0,14.0,1.0
5452,2016,16,red_bull,316.0,1.0,2.0
5453,2016,16,ferrari,301.0,0.0,3.0
5454,2016,16,force_india,112.0,0.0,4.0
5455,2016,16,williams,111.0,0.0,5.0
5456,2016,16,mclaren,54.0,0.0,6.0
5457,2016,16,toro_rosso,47.0,0.0,7.0
5458,2016,16,haas,28.0,0.0,8.0
5459,2016,16,renault,7.0,0.0,9.0
5460,2016,16,manor,1.0,0.0,10.0
5461,2016,16,sauber,0.0,0.0,11.0
5462,2016,17,mercedes,553.0,14.0,1.0
5463,2016,17,red_bull,359.0,2.0,2.0
5464,2016,17,ferrari,313.0,0.0,3.0
5465,2016,17,force_india,124.0,0.0,4.0
5466,2016,17,williams,121.0,0.0,5.0
5467,2016,17,mclaren,62.0,0.0,6.0
5468,2016,17,toro_rosso,47.0,0.0,7.0
5469,2016,17,haas,28.0,0.0,8.0
5470,2016,17,renault,8.0,0.0,9.0
5471,2016,17,manor,1.0,0.0,10.0
5472,2016,17,sauber,0.0,0.0,11.0
5473,2016,18,mercedes,593.0,15.0,1.0
5474,2016,18,red_bull,385.0,2.0,2.0
5475,2016,18,ferrari,335.0,0.0,3.0
5476,2016,18,force_india,134.0,0.0,4.0
5477,2016,18,williams,124.0,0.0,5.0
5478,2016,18,mclaren,62.0,0.0,6.0
5479,2016,18,toro_rosso,47.0,0.0,7.0
5480,2016,18,haas,28.0,0.0,8.0
5481,2016,18,renault,8.0,0.0,9.0
5482,2016,18,manor,1.0,0.0,10.0
5483,2016,18,sauber,0.0,0.0,11.0
5484,2016,19,mercedes,636.0,16.0,1.0
5485,2016,19,red_bull,400.0,2.0,2.0
5486,2016,19,ferrari,347.0,0.0,3.0
5487,2016,19,force_india,138.0,0.0,4.0
5488,2016,19,williams,130.0,0.0,5.0
5489,2016,19,mclaren,74.0,0.0,6.0
5490,2016,19,toro_rosso,55.0,0.0,7.0
5491,2016,19,haas,29.0,0.0,8.0
5492,2016,19,renault,8.0,0.0,9.0
5493,2016,19,manor,1.0,0.0,10.0
5494,2016,19,sauber,0.0,0.0,11.0
5495,2016,20,mercedes,679.0,17.0,1.0
5496,2016,20,red_bull,427.0,2.0,2.0
5497,2016,20,ferrari,365.0,0.0,3.0
5498,2016,20,force_india,145.0,0.0,4.0
5499,2016,20,williams,136.0,0.0,5.0
5500,2016,20,mclaren,74.0,0.0,6.0
5501,2016,20,toro_rosso,55.0,0.0,7.0
5502,2016,20,haas,29.0,0.0,8.0
5503,2016,20,renault,8.0,0.0,9.0
5504,2016,20,sauber,0.0,0.0,11.0
5505,2016,20,manor,1.0,0.0,10.0
5506,2016,21,mercedes,722.0,18.0,1.0
5507,2016,21,red_bull,446.0,2.0,2.0
5508,2016,21,ferrari,375.0,0.0,3.0
5509,2016,21,force_india,163.0,0.0,4.0
5510,2016,21,williams,136.0,0.0,5.0
5511,2016,21,mclaren,75.0,0.0,6.0
5512,2016,21,toro_rosso,63.0,0.0,7.0
5513,2016,21,haas,29.0,0.0,8.0
5514,2016,21,renault,8.0,0.0,9.0
5515,2016,21,sauber,2.0,0.0,10.0
5516,2016,21,manor,1.0,0.0,11.0
5517,2017,1,ferrari,0.0,0.0,0.0
5518,2017,1,mercedes,0.0,0.0,0.0
5519,2017,1,red_bull,0.0,0.0,0.0
5520,2017,1,williams,0.0,0.0,0.0
5521,2017,1,force_india,0.0,0.0,0.0
5522,2017,1,toro_rosso,0.0,0.0,0.0
5523,2017,1,renault,0.0,0.0,0.0
5524,2017,1,sauber,0.0,0.0,0.0
5525,2017,1,mclaren,0.0,0.0,0.0
5526,2017,1,haas,0.0,0.0,0.0
5527,2017,2,mercedes,33.0,0.0,2.0
5528,2017,2,ferrari,37.0,1.0,1.0
5529,2017,2,red_bull,10.0,0.0,3.0
5530,2017,2,toro_rosso,6.0,0.0,6.0
5531,2017,2,force_india,7.0,0.0,5.0
5532,2017,2,williams,8.0,0.0,4.0
5533,2017,2,haas,0.0,0.0,10.0
5534,2017,2,renault,0.0,0.0,7.0
5535,2017,2,sauber,0.0,0.0,8.0
5536,2017,2,mclaren,0.0,0.0,9.0
5537,2017,3,ferrari,65.0,1.0,2.0
5538,2017,3,mercedes,66.0,1.0,1.0
5539,2017,3,red_bull,37.0,0.0,3.0
5540,2017,3,force_india,10.0,0.0,5.0
5541,2017,3,williams,8.0,0.0,6.0
5542,2017,3,toro_rosso,12.0,0.0,4.0
5543,2017,3,haas,4.0,0.0,7.0
5544,2017,3,renault,0.0,0.0,8.0
5545,2017,3,sauber,0.0,0.0,9.0
5546,2017,3,mclaren,0.0,0.0,10.0
5547,2017,4,mercedes,99.0,1.0,2.0
5548,2017,4,ferrari,102.0,2.0,1.0
5549,2017,4,red_bull,47.0,0.0,3.0
5550,2017,4,force_india,17.0,0.0,4.0
5551,2017,4,williams,16.0,0.0,5.0
